num,pattern,id,x,y,radius,red,green,blue
43.0,27.0,5.0,17.0,192.0,20.7291186357,172.273300666,174.248766675,116.828437785
43.0,27.0,6.0,51.0,172.0,11.7058255681,174.248766675,106.931550837,106.856070983
43.0,27.0,7.0,-194.0,-2.0,10.9963540867,89.3703118154,174.248766675,71.4677842703
43.0,27.0,8.0,-81.0,82.0,24.6403341624,174.248766675,143.221508972,66.9853186073
43.0,27.0,9.0,-256.0,-0.0,25.3741229237,123.275262735,174.248766675,108.259594978
43.0,27.0,10.0,25.0,149.0,10.9423370271,106.544510178,174.248766675,114.197077606
43.0,27.0,11.0,167.0,-196.0,23.9825506354,174.248766675,120.364335324,96.4270998152
43.0,27.0,12.0,179.0,207.0,25.7643722271,96.7571682386,174.248766675,110.044681683
43.0,27.0,13.0,206.0,146.0,15.4218738409,174.248766675,53.0811873434,86.0912831609
43.0,27.0,14.0,45.0,-170.0,18.3993474614,174.248766675,123.942785246,103.406154664
43.0,27.0,15.0,-65.0,-110.0,25.0831940181,147.360750807,174.248766675,99.4052460556
43.0,27.0,16.0,-125.0,221.0,27.9873191374,96.0287644429,63.2741817296,174.248766675
43.0,27.0,17.0,-5.0,-130.0,21.5835623194,174.248766675,45.098876183,83.4419452629
43.0,27.0,18.0,64.0,-70.0,10.6413969981,174.248766675,61.005322126,118.738489732
43.0,27.0,19.0,136.0,99.0,17.661486987,56.9542475015,174.248766675,133.303514907
43.0,27.0,20.0,-9.0,265.0,17.7092325901,174.248766675,80.7737003741,123.144793046
43.0,27.0,21.0,-164.0,-221.0,21.5910101683,174.248766675,129.0375995,103.672507465
43.0,27.0,22.0,-167.0,-184.0,10.0657614604,174.248766675,173.948565514,161.285927231
43.0,27.0,23.0,-102.0,-50.0,13.8294199235,148.415710218,174.248766675,105.742338927
43.0,27.0,24.0,-222.0,-57.0,17.059972515,163.715844436,77.6463610105,174.248766675
43.0,27.0,25.0,101.0,-16.0,18.7878512215,166.992858391,93.8016257288,174.248766675
43.0,27.0,26.0,202.0,-132.0,27.2093866611,174.248766675,74.8000735313,80.5227301859
43.0,27.0,27.0,208.0,-181.0,18.0872508133,174.248766675,89.2029519951,57.3056746056
43.0,27.0,28.0,-216.0,144.0,22.2775962821,174.248766675,128.951452658,81.8487276781
43.0,27.0,29.0,192.0,90.0,19.6763394951,102.967092846,169.446040333,174.248766675
43.0,27.0,30.0,-76.0,-71.0,10.6161708623,53.1816261037,174.248766675,154.040193907
43.0,27.0,31.0,-81.0,167.0,27.3463542896,130.001086098,158.053673548,174.248766675
43.0,27.0,32.0,-48.0,-225.0,22.5873732763,99.8804134906,108.511623634,174.248766675
43.0,27.0,33.0,-161.0,-97.0,10.8074022859,174.248766675,135.700993571,141.20657586
43.0,27.0,34.0,19.0,80.0,11.581739181,137.116240095,50.9694445173,174.248766675
43.0,27.0,35.0,74.0,267.0,20.5194795258,128.615254391,80.6854471332,174.248766675
43.0,27.0,36.0,-248.0,94.0,10.7381001654,96.2226732351,88.6298539628,174.248766675
43.0,27.0,37.0,60.0,-121.0,28.154512708,67.1418623506,174.248766675,67.426431498
43.0,27.0,38.0,-192.0,42.0,10.5444957844,72.3360311063,108.815799499,174.248766675
43.0,27.0,39.0,-12.0,119.0,23.3241859787,174.248766675,155.054694376,105.940674943
43.0,27.0,40.0,173.0,19.0,15.3735599686,144.977997923,174.248766675,116.418699469
43.0,27.0,41.0,35.0,-236.0,18.2798297637,105.425462413,149.018013022,174.248766675
43.0,27.0,42.0,-132.0,147.0,25.6693017523,107.862849782,145.146258867,174.248766675
43.0,28.0,0.0,140.0,75.0,16.27601188,77.766297101,164.564876756,156.899110619
43.0,28.0,1.0,-116.0,-129.0,14.9701410175,132.225269493,164.564876756,81.1393906994
43.0,28.0,2.0,-113.0,169.0,19.1699408024,65.8342395255,164.564876756,103.540197838
43.0,28.0,3.0,-25.0,248.0,29.2221406912,164.564876756,45.1314703085,113.817165438
43.0,28.0,4.0,-41.0,137.0,26.161876613,153.118671832,164.564876756,82.1532426035
43.0,28.0,5.0,206.0,-178.0,27.7200018993,117.987603399,98.9816350963,164.564876756
43.0,28.0,6.0,-138.0,143.0,16.0982657914,164.564876756,99.8415016472,99.1042135131
43.0,28.0,7.0,-78.0,-213.0,29.8104943915,60.0645503069,86.5175567403,164.564876756
43.0,28.0,8.0,83.0,102.0,20.1766209944,164.564876756,70.4390389447,130.219322125
43.0,28.0,9.0,73.0,63.0,10.5575141822,164.564876756,75.8930839599,101.913096043
43.0,28.0,10.0,36.0,97.0,26.6755701722,83.5557898708,164.564876756,87.5211061107
43.0,28.0,11.0,215.0,-104.0,17.1647666045,164.564876756,72.6968019749,156.398970844
43.0,28.0,12.0,224.0,60.0,28.8002852989,114.104924525,80.8751287839,164.564876756
43.0,28.0,13.0,22.0,-284.0,12.4982633701,164.564876756,76.6362301399,114.964126405
43.0,28.0,14.0,-161.0,-30.0,13.2328320784,114.384421979,164.564876756,105.222685642
43.0,28.0,15.0,-239.0,32.0,22.8425733386,164.564876756,119.486807105,138.873396749
43.0,28.0,16.0,127.0,-14.0,10.6121353924,45.0532301516,109.589876365,164.564876756
43.0,28.0,17.0,-72.0,-159.0,15.6892191725,164.564876756,98.2683885479,129.760495289
43.0,28.0,18.0,200.0,141.0,19.6536088089,117.294298563,164.564876756,150.041438877
43.0,28.0,19.0,-23.0,-111.0,21.0960793092,73.089785588,164.564876756,47.0741964073
43.0,28.0,20.0,-260.0,78.0,19.4301255695,58.9473657792,49.4413924545,164.564876756
43.0,28.0,21.0,105.0,12.0,16.6488895071,164.564876756,146.748388363,109.71471047
43.0,28.0,22.0,97.0,-111.0,28.8262558276,164.564876756,109.813340365,68.9810971092
43.0,28.0,23.0,144.0,206.0,17.2385962294,163.219574381,164.564876756,122.53366727
43.0,28.0,24.0,-224.0,-120.0,17.6354731158,164.564876756,78.0338339003,131.880753866
43.0,28.0,25.0,-87.0,-43.0,16.486289942,131.077283943,153.87069371,164.564876756
43.0,28.0,26.0,91.0,235.0,14.2624555513,92.6535656928,120.6227977,164.564876756
43.0,28.0,27.0,75.0,-48.0,15.5212136472,92.3063475807,164.564876756,92.3452072737
43.0,28.0,28.0,165.0,-128.0,24.5833304099,120.143637089,164.564876756,102.672452349
43.0,28.0,29.0,115.0,-64.0,15.5904755766,63.6604564477,164.564876756,150.605199769
43.0,28.0,30.0,92.0,173.0,24.9693192189,121.882664593,164.564876756,118.135460017
43.0,28.0,31.0,-192.0,110.0,20.3993112994,164.564876756,98.6821513616,151.285402692
43.0,28.0,32.0,-21.0,-282.0,10.2949326437,128.962207225,164.564876756,161.593452718
43.0,28.0,33.0,40.0,-231.0,26.7874108621,164.564876756,130.878228173,59.4414125309
43.0,28.0,34.0,-22.0,-159.0,16.2617307664,102.442183807,164.564876756,132.719666495
43.0,28.0,35.0,168.0,156.0,10.3504499955,164.564876756,126.151160952,46.4228553407
43.0,28.0,36.0,230.0,-46.0,22.1942785658,164.564876756,147.529979863,106.50236048
43.0,28.0,37.0,184.0,202.0,12.2776746896,131.34579254,164.564876756,115.665751866
43.0,28.0,38.0,-178.0,178.0,15.4316193979,100.221513349,164.564876756,150.250058896
43.0,28.0,39.0,-193.0,-69.0,10.5595624984,120.464038513,164.564876756,157.397561629
43.0,28.0,40.0,51.0,-98.0,18.4193163694,104.339555729,151.846691505,164.564876756
43.0,28.0,41.0,110.0,-257.0,17.3882257631,160.319654461,156.193935464,164.564876756
43.0,28.0,42.0,-51.0,70.0,19.7377003419,87.1636363776,92.4847976664,164.564876756
43.0,29.0,0.0,-100.0,-15.0,21.2623593225,184.666416534,134.355072839,160.85504678
43.0,29.0,1.0,-208.0,-23.0,15.5949105403,153.322878576,169.661028827,184.666416534
43.0,29.0,2.0,-4.0,-268.0,17.484774773,184.666416534,73.8565478649,146.382060943
43.0,29.0,3.0,-141.0,-72.0,13.1569707283,81.7961691584,74.990353776,184.666416534
43.0,29.0,4.0,130.0,62.0,29.1962877601,184.666416534,173.918805153,131.292533854
43.0,29.0,5.0,-98.0,30.0,13.1102483802,184.666416534,134.890960667,130.590245903
43.0,29.0,6.0,43.0,132.0,24.4697520915,164.726066163,71.3445643673,184.666416534
43.0,29.0,7.0,101.0,-111.0,14.4972497306,184.666416534,68.4074663836,107.357756245
43.0,29.0,8.0,69.0,-142.0,23.3551650163,102.799408392,167.203175182,184.666416534
43.0,29.0,9.0,-130.0,-164.0,11.120785809,184.666416534,91.2481327117,178.587129721
43.0,29.0,10.0,72.0,-88.0,10.4012266907,182.008093551,172.920349976,184.666416534
43.0,29.0,11.0,-229.0,104.0,26.2443315943,150.229534003,173.019755447,184.666416534
43.0,29.0,12.0,26.0,-79.0,16.6437981127,184.666416534,99.2343234413,130.689503805
43.0,29.0,13.0,188.0,137.0,13.8311562829,184.666416534,126.268648632,155.934675698
43.0,29.0,14.0,-22.0,-89.0,28.329697986,184.666416534,113.704556726,99.5840507616
43.0,29.0,15.0,-79.0,136.0,10.7534083813,167.870158856,184.666416534,106.057755483
43.0,29.0,16.0,105.0,160.0,29.1305065252,104.941656974,124.938540626,184.666416534
43.0,29.0,17.0,-130.0,100.0,13.07101263,86.4957922762,60.6745076233,184.666416534
43.0,29.0,18.0,194.0,-115.0,12.1377952457,184.666416534,137.401574836,109.786032939
43.0,29.0,19.0,-190.0,-99.0,25.9646494789,69.8137555955,184.666416534,171.665013815
43.0,29.0,20.0,-144.0,160.0,19.7970978689,184.666416534,61.2988221216,133.96915813
43.0,29.0,21.0,259.0,57.0,19.3320256362,155.039901164,184.666416534,99.6556264912
43.0,29.0,22.0,192.0,105.0,15.7355072873,184.666416534,89.9440114282,120.461015904
43.0,29.0,23.0,25.0,-128.0,11.708873466,131.374126343,130.310844217,184.666416534
43.0,29.0,24.0,21.0,91.0,17.7596909764,133.044841324,184.666416534,161.880987187
43.0,29.0,25.0,-153.0,-32.0,16.934626099,184.666416534,93.2163429514,151.799584422
43.0,29.0,26.0,-176.0,-149.0,21.4880976521,140.159298669,82.194794768,184.666416534
43.0,29.0,27.0,-115.0,-102.0,19.9292020296,156.570027275,184.666416534,130.570221664
43.0,29.0,28.0,-70.0,-250.0,17.834100427,184.666416534,130.894593759,132.581928387
43.0,29.0,29.0,72.0,46.0,12.367679088,184.666416534,164.352547048,127.364892913
43.0,29.0,30.0,94.0,-74.0,12.335185014,175.602547233,184.666416534,127.931956167
43.0,29.0,31.0,-57.0,-158.0,24.2336055672,70.0809494254,184.666416534,62.6039422874
43.0,29.0,32.0,83.0,102.0,20.3272552618,184.666416534,65.1200154067,134.673753301
43.0,29.0,33.0,140.0,228.0,24.0484635961,184.666416534,81.7681020678,94.6120303853
43.0,29.0,34.0,-149.0,-219.0,16.0654360081,178.183675154,184.666416534,161.909797124
43.0,29.0,35.0,-52.0,235.0,16.4058041336,124.02418262,184.666416534,82.434547337
43.0,29.0,36.0,-106.0,202.0,17.9063602148,144.321682398,144.478462661,184.666416534
43.0,29.0,37.0,21.0,-182.0,25.9294155701,91.1973530045,132.691203336,184.666416534
43.0,29.0,38.0,-32.0,132.0,26.4141018787,149.276347944,184.666416534,183.72918335
43.0,29.0,39.0,-262.0,-68.0,18.1869704718,184.666416534,114.254841973,105.346018414
43.0,29.0,40.0,192.0,-174.0,17.135797636,184.666416534,84.6251937038,138.780685669
43.0,29.0,41.0,-13.0,261.0,24.0862841475,91.9797613908,184.666416534,179.372139744
43.0,29.0,42.0,-54.0,-55.0,15.6121618489,89.2638922491,114.689629088,184.666416534
43.0,30.0,0.0,-56.0,158.0,15.7974100785,188.481770848,60.4507408564,97.8001391143
43.0,30.0,1.0,-74.0,-62.0,10.6692877696,174.944590985,188.481770848,89.4875872084
43.0,30.0,2.0,-25.0,-97.0,12.6166305123,160.192854,139.520461154,188.481770848
43.0,30.0,3.0,208.0,-14.0,15.034070833,78.4001867336,115.755300863,188.481770848
43.0,30.0,4.0,34.0,228.0,29.4905530196,66.9011600154,188.481770848,157.562571759
43.0,30.0,5.0,-56.0,59.0,17.7637184805,156.065905629,117.381738648,188.481770848
43.0,30.0,6.0,-230.0,-52.0,25.751204304,158.155662935,168.334557328,188.481770848
43.0,30.0,7.0,90.0,131.0,18.7194965638,165.883811947,188.481770848,146.808051059
43.0,30.0,8.0,39.0,-220.0,16.1318040414,188.481770848,187.225575872,156.899437837
43.0,30.0,9.0,-162.0,20.0,16.2496917854,153.410516722,188.481770848,175.343105685
43.0,30.0,10.0,253.0,-1.0,27.0010098336,166.342855045,188.481770848,177.738883201
43.0,30.0,11.0,91.0,-59.0,16.4053911751,188.481770848,96.9942079451,181.537906704
43.0,30.0,12.0,-144.0,-100.0,15.6026913571,188.481770848,167.991264326,158.192798535
43.0,30.0,13.0,153.0,145.0,14.9969525356,156.366798519,116.862353429,188.481770848
43.0,30.0,14.0,-17.0,104.0,17.204644201,95.0198657137,188.481770848,164.360816322
43.0,30.0,15.0,-59.0,-230.0,25.0519369349,188.481770848,146.306989396,133.697373781
43.0,30.0,16.0,23.0,-85.0,26.4513332362,60.3893741487,188.481770848,170.876505301
43.0,30.0,17.0,-143.0,107.0,12.3687564152,155.203871802,87.5609288899,188.481770848
43.0,30.0,18.0,-141.0,145.0,22.3995592799,70.6303652609,188.481770848,68.3640243169
43.0,30.0,19.0,37.0,163.0,14.8037372913,155.725182793,188.481770848,67.0620855264
43.0,30.0,20.0,-67.0,-179.0,21.4978281824,185.446383469,94.2551559269,188.481770848
43.0,30.0,21.0,226.0,-89.0,17.3643748229,188.481770848,146.894936688,147.839658986
43.0,30.0,22.0,130.0,-154.0,18.0109258196,75.1584747057,98.9821929911,188.481770848
43.0,30.0,23.0,-141.0,-55.0,24.0220383571,72.6626872398,188.481770848,97.6431276741
43.0,30.0,24.0,-80.0,-95.0,14.4841705626,174.877756861,145.889087867,188.481770848
43.0,30.0,25.0,166.0,-153.0,15.6090046906,154.881864398,188.481770848,183.714485066
43.0,30.0,26.0,-114.0,65.0,16.4980844244,188.481770848,60.5619685452,63.1909640145
43.0,30.0,27.0,100.0,-98.0,23.1774698196,188.481770848,162.639908854,72.2297586426
43.0,30.0,28.0,-272.0,-26.0,14.2926597533,188.481770848,74.8601664457,107.636376652
43.0,30.0,29.0,77.0,255.0,18.3964830182,120.485865781,188.481770848,66.3288506866
43.0,30.0,30.0,121.0,-217.0,20.9915844525,73.9006909026,188.481770848,184.446646257
43.0,30.0,31.0,-195.0,-155.0,11.2419745007,188.481770848,124.236044379,175.760153656
43.0,30.0,32.0,-76.0,26.0,18.166807941,174.140971655,86.6041796597,188.481770848
43.0,30.0,33.0,161.0,-68.0,17.5647216279,188.481770848,149.295981745,135.079123709
43.0,30.0,34.0,-202.0,112.0,26.1227668715,131.195141952,188.481770848,122.709371895
43.0,30.0,35.0,-83.0,87.0,18.94549137,148.078890139,188.481770848,103.182495953
43.0,30.0,36.0,181.0,27.0,26.3432428021,169.800819069,113.660745686,188.481770848
43.0,30.0,37.0,54.0,83.0,25.3381556905,188.481770848,133.188444428,103.248149905
43.0,30.0,38.0,54.0,280.0,11.7710640866,113.775553548,87.532334009,188.481770848
43.0,30.0,39.0,64.0,-73.0,10.8558549666,103.469722879,100.249157293,188.481770848
43.0,30.0,40.0,111.0,22.0,10.964629454,56.1422559092,134.330610941,188.481770848
43.0,30.0,41.0,53.0,-263.0,13.47673445,103.16138808,188.481770848,138.741853295
43.0,30.0,42.0,272.0,54.0,18.917400772,188.481770848,140.559218196,161.798091552
43.0,31.0,0.0,253.0,-14.0,22.7076379502,143.27643721,168.365273656,87.5602565336
43.0,31.0,1.0,195.0,44.0,11.1176695892,168.365273656,68.9166820411,148.223552832
43.0,31.0,2.0,24.0,173.0,14.3802175109,85.474164396,150.567529973,168.365273656
43.0,31.0,3.0,-52.0,-155.0,28.1394622085,137.853079915,154.989052561,168.365273656
43.0,31.0,4.0,-62.0,-236.0,25.384346604,82.0399169735,135.629790444,168.365273656
43.0,31.0,5.0,-241.0,10.0,23.7369555503,128.258166605,168.365273656,70.917719048
43.0,31.0,6.0,98.0,42.0,29.9688359084,168.365273656,124.796311688,72.7142087762
43.0,31.0,7.0,-124.0,-153.0,25.7271720427,168.365273656,140.042378511,122.721571767
43.0,31.0,8.0,-158.0,238.0,11.5952352529,127.315997469,168.365273656,123.601159255
43.0,31.0,9.0,-227.0,112.0,18.4835767431,125.187450223,168.365273656,134.421595726
43.0,31.0,10.0,239.0,-66.0,25.6683594529,127.570908188,60.284339393,168.365273656
43.0,31.0,11.0,138.0,-169.0,11.1393064925,166.644783456,168.365273656,112.926722415
43.0,31.0,12.0,-185.0,43.0,26.3573247749,114.566033681,168.365273656,154.439608415
43.0,31.0,13.0,140.0,224.0,14.3742361243,158.887146058,139.688842197,168.365273656
43.0,31.0,14.0,-170.0,-16.0,16.7474673921,150.202721346,145.3587988,168.365273656
43.0,31.0,15.0,-225.0,-93.0,10.7970477561,49.9668208093,168.365273656,114.152974027
43.0,31.0,16.0,145.0,55.0,14.8909904758,98.9183710007,168.365273656,67.6780291267
43.0,31.0,17.0,-48.0,-106.0,15.5430124472,168.365273656,140.946391332,111.595001103
43.0,31.0,18.0,-181.0,-64.0,17.7932257305,155.39042684,168.365273656,167.202159417
43.0,31.0,19.0,110.0,-98.0,18.1852757196,72.684173001,168.365273656,147.466290368
43.0,31.0,20.0,158.0,2.0,17.6477743169,168.365273656,122.578545683,115.556716099
43.0,31.0,21.0,-244.0,74.0,18.8506359666,115.858038564,50.8929092013,168.365273656
43.0,31.0,22.0,106.0,-242.0,22.9934252203,138.84469676,168.365273656,85.3208733522
43.0,31.0,23.0,-130.0,184.0,22.4955426434,57.2717595752,168.365273656,111.087125631
43.0,31.0,24.0,35.0,-184.0,19.5738459717,74.264250821,57.9529550707,168.365273656
43.0,31.0,25.0,75.0,-135.0,13.5349889116,81.279274934,153.096987872,168.365273656
43.0,31.0,26.0,52.0,-91.0,13.3678718679,100.333508508,74.3103070694,168.365273656
43.0,31.0,27.0,-60.0,189.0,23.3879564771,63.3023225324,168.365273656,159.943704232
43.0,31.0,28.0,40.0,240.0,29.9108504559,168.365273656,66.12996829,165.570268666
43.0,31.0,29.0,-136.0,-230.0,27.5299889715,116.116869379,142.535739417,168.365273656
43.0,31.0,30.0,104.0,1.0,10.0488457689,156.204991364,168.365273656,73.2309271971
43.0,31.0,31.0,79.0,-8.0,14.7935891228,147.007633966,142.039881445,168.365273656
43.0,31.0,32.0,-239.0,-42.0,17.7734807133,161.229136348,168.365273656,60.1529734279
43.0,31.0,33.0,110.0,176.0,18.5618085597,168.365273656,111.129403246,122.105498913
43.0,31.0,34.0,-195.0,-119.0,23.9868175695,168.365273656,139.405097121,124.423887509
43.0,31.0,35.0,-186.0,216.0,10.6525702742,78.6089884083,168.365273656,75.4755571792
43.0,31.0,36.0,216.0,170.0,12.5268234115,164.845585279,168.365273656,92.2721347379
43.0,31.0,37.0,-125.0,-77.0,11.4088689188,104.68942228,148.212388825,168.365273656
43.0,31.0,38.0,-51.0,109.0,23.1408803148,126.219112357,83.2147033731,168.365273656
43.0,31.0,39.0,29.0,286.0,10.5353077873,168.365273656,123.18560316,142.420761388
43.0,31.0,40.0,4.0,-104.0,23.0549350519,168.365273656,95.324571698,160.81213504
43.0,31.0,41.0,-179.0,107.0,20.1948894052,91.0896176727,162.210518927,168.365273656
43.0,31.0,42.0,208.0,-166.0,21.5176584474,168.365273656,91.928935794,137.592544066
43.0,32.0,0.0,-3.0,172.0,22.3853189818,161.282177051,202.236308605,188.385369503
43.0,32.0,1.0,179.0,-141.0,22.247555482,106.026321845,85.49200332,202.236308605
43.0,32.0,2.0,-233.0,159.0,15.4876198982,137.071011891,147.572552059,202.236308605
43.0,32.0,3.0,-209.0,-75.0,13.6833306549,176.403857562,83.0315343879,202.236308605
43.0,32.0,4.0,80.0,-137.0,26.1891538741,95.0266818911,202.236308605,153.356361789
43.0,32.0,5.0,-178.0,-207.0,17.0905765754,99.0551445752,202.236308605,115.718707325
43.0,32.0,6.0,133.0,-10.0,13.1870172334,75.5563816323,202.236308605,65.5866187211
43.0,32.0,7.0,-189.0,-27.0,25.6723324129,84.3595539056,123.917237918,202.236308605
43.0,32.0,8.0,70.0,-213.0,26.1299681314,72.9949116275,202.236308605,156.248693953
43.0,32.0,9.0,53.0,134.0,12.6941662714,140.747446506,201.034867637,202.236308605
43.0,32.0,10.0,-224.0,-128.0,27.0143561932,201.451740128,202.236308605,129.182059537
43.0,32.0,11.0,149.0,173.0,11.0440958815,202.236308605,124.475623874,104.756562678
43.0,32.0,12.0,5.0,-220.0,11.3639055189,196.494283356,202.236308605,172.82142667
43.0,32.0,13.0,166.0,74.0,16.5654192739,149.890880331,202.236308605,187.72398343
43.0,32.0,14.0,-72.0,259.0,17.190305675,202.236308605,195.403800718,191.553958113
43.0,32.0,15.0,-27.0,123.0,25.3757373071,202.236308605,156.292197894,159.971928257
43.0,32.0,16.0,36.0,-77.0,11.3206070922,202.236308605,132.743806498,104.539685138
43.0,32.0,17.0,-87.0,164.0,26.0494487318,202.236308605,161.79321042,101.41220719
43.0,32.0,18.0,-44.0,-219.0,10.1804621021,202.236308605,126.979431028,108.859366222
43.0,32.0,19.0,-73.0,-55.0,16.6664729214,202.236308605,140.712968752,114.456512347
43.0,32.0,20.0,154.0,-202.0,16.3977308063,200.158207273,202.236308605,134.452379511
43.0,32.0,21.0,176.0,-59.0,23.2301031031,202.236308605,201.868445097,55.6633612688
43.0,32.0,22.0,57.0,-42.0,10.7329461635,202.236308605,196.399945262,79.4860839893
43.0,32.0,23.0,112.0,165.0,13.8941666728,154.095153884,143.321819271,202.236308605
43.0,32.0,24.0,228.0,157.0,18.869099659,84.6629200612,66.0282416872,202.236308605
43.0,32.0,25.0,-227.0,15.0,11.1617154698,202.236308605,128.234721291,170.919040423
43.0,32.0,26.0,66.0,216.0,10.5515759638,163.354854372,165.047495567,202.236308605
43.0,32.0,27.0,-87.0,13.0,23.8088080562,202.236308605,114.881308715,152.914897581
43.0,32.0,28.0,193.0,163.0,10.9900108924,133.572261587,202.236308605,200.054107141
43.0,32.0,29.0,-119.0,-252.0,16.7282140387,116.921461575,202.236308605,111.416760028
43.0,32.0,30.0,254.0,-112.0,10.4396348173,202.236308605,103.573950517,115.658300767
43.0,32.0,31.0,64.0,57.0,24.4771231384,80.7068914475,202.236308605,192.42419502
43.0,32.0,32.0,276.0,9.0,20.0452858772,127.057114177,202.236308605,132.137787846
43.0,32.0,33.0,-49.0,-246.0,16.6826934249,163.390173961,202.236308605,140.233971769
43.0,32.0,34.0,130.0,-121.0,12.2323847389,107.755088206,122.294246336,202.236308605
43.0,32.0,35.0,-16.0,81.0,11.3470570087,202.236308605,124.219645123,141.584807048
43.0,32.0,36.0,-197.0,192.0,12.8091812252,57.7913466434,104.962507912,202.236308605
43.0,32.0,37.0,93.0,250.0,13.485632398,169.899930954,177.322726112,202.236308605
43.0,32.0,38.0,-197.0,112.0,15.2983531498,202.236308605,164.312098154,194.301356232
43.0,32.0,39.0,117.0,-176.0,18.3870350249,167.763280491,202.236308605,72.4339948828
43.0,32.0,40.0,-162.0,-114.0,18.6100927887,195.693195751,175.955094407,202.236308605
43.0,32.0,41.0,-138.0,21.0,12.2979462155,197.944013498,202.236308605,179.914562116
43.0,32.0,42.0,9.0,230.0,27.06419188,202.236308605,142.937514715,158.325024253
43.0,33.0,0.0,-119.0,25.0,28.5716678641,109.950951942,126.431227332,155.276254736
43.0,33.0,1.0,14.0,253.0,15.3060750895,155.276254736,140.332591449,140.953355715
43.0,33.0,2.0,-254.0,14.0,16.6381215992,86.23684046,155.276254736,124.173628048
43.0,33.0,3.0,90.0,-24.0,27.7594683638,155.276254736,74.016421388,67.9190371989
43.0,33.0,4.0,-51.0,-90.0,21.5999203831,111.050792728,154.151290432,155.276254736
43.0,33.0,5.0,69.0,-69.0,11.5036781797,155.276254736,92.277018663,154.520642283
43.0,33.0,6.0,-82.0,-164.0,27.577049913,129.554118513,155.276254736,98.3252300771
43.0,33.0,7.0,193.0,-68.0,24.9992787686,64.9738943738,153.580893973,155.276254736
43.0,33.0,8.0,10.0,-101.0,14.5138960144,83.021067209,49.8800855583,155.276254736
43.0,33.0,9.0,-51.0,246.0,25.5773508136,121.683305905,155.276254736,132.325590249
43.0,33.0,10.0,182.0,76.0,14.9831278213,46.5366752653,62.0670725536,155.276254736
43.0,33.0,11.0,153.0,-40.0,10.0824144867,155.276254736,121.507265874,54.295706223
43.0,33.0,12.0,-215.0,33.0,19.6115784587,71.9501655636,122.569712113,155.276254736
43.0,33.0,13.0,-141.0,117.0,22.2610910908,56.1790943094,114.105135085,155.276254736
43.0,33.0,14.0,28.0,201.0,11.9826398789,52.318767296,155.276254736,134.764455788
43.0,33.0,15.0,47.0,93.0,28.6261153781,155.276254736,149.194073089,131.698765668
43.0,33.0,16.0,-166.0,-135.0,15.5498995684,155.276254736,142.063403304,99.3967980295
43.0,33.0,17.0,176.0,-0.0,25.4162043612,112.705518866,155.276254736,120.520411136
43.0,33.0,18.0,-97.0,250.0,12.6872587104,117.375812156,155.276254736,151.075860612
43.0,33.0,19.0,-59.0,80.0,14.6897751875,89.1142639611,53.5125208965,155.276254736
43.0,33.0,20.0,110.0,194.0,16.5888647278,155.276254736,76.8170913816,84.1134170436
43.0,33.0,21.0,-90.0,-254.0,22.1442181378,81.3970828844,119.610155968,155.276254736
43.0,33.0,22.0,-105.0,-99.0,29.6971681266,121.738489643,141.091469873,155.276254736
43.0,33.0,23.0,120.0,255.0,12.0101738605,155.276254736,94.327294843,126.159652869
43.0,33.0,24.0,-172.0,169.0,20.0789680558,155.276254736,155.065599205,107.161415665
43.0,33.0,25.0,-2.0,-229.0,25.2296161485,142.313343666,125.241731824,155.276254736
43.0,33.0,26.0,-14.0,153.0,26.9310752001,59.8350299991,88.5044792376,155.276254736
43.0,33.0,27.0,38.0,-171.0,14.1836330323,106.893827325,84.3868139992,155.276254736
43.0,33.0,28.0,-146.0,-208.0,19.0083758737,147.152255306,76.356097216,155.276254736
43.0,33.0,29.0,74.0,255.0,17.5211436158,97.9751851911,72.3397221492,155.276254736
43.0,33.0,30.0,-19.0,-143.0,25.7173257904,145.338244441,155.276254736,58.2783518685
43.0,33.0,31.0,-94.0,210.0,11.275392403,144.672288632,155.276254736,133.317668066
43.0,33.0,32.0,-219.0,172.0,20.1031174642,100.039885329,155.276254736,96.1096118352
43.0,33.0,33.0,-17.0,98.0,12.8900521415,55.2177834779,103.647630044,155.276254736
43.0,33.0,34.0,94.0,161.0,18.5072386559,98.9016515097,48.7088667529,155.276254736
43.0,33.0,35.0,-79.0,159.0,28.1219056023,104.138248931,155.276254736,128.537573535
43.0,33.0,36.0,-76.0,-13.0,12.3208972239,82.5525487171,155.276254736,72.6647085348
43.0,33.0,37.0,-4.0,211.0,14.7946886999,83.9200690756,155.276254736,89.3602659165
43.0,33.0,38.0,43.0,161.0,21.0216218738,134.783564704,86.2354879788,155.276254736
43.0,33.0,39.0,74.0,48.0,15.1206194121,93.1881571162,99.772937948,155.276254736
43.0,33.0,40.0,-171.0,69.0,17.1695756028,155.276254736,128.192626094,132.863601494
43.0,33.0,41.0,-165.0,-62.0,21.5674362372,129.228779612,72.5601286389,155.276254736
43.0,33.0,42.0,185.0,183.0,11.2387437395,155.276254736,68.7818579558,56.6047320363
43.0,34.0,0.0,-70.0,-54.0,19.869371386,172.571552225,160.297313981,185.651851698
43.0,34.0,1.0,190.0,-16.0,18.4821520612,185.651851698,63.0778976197,57.6023636133
43.0,34.0,2.0,-6.0,-83.0,12.2747762917,125.251919963,107.871166001,185.651851698
43.0,34.0,3.0,-182.0,157.0,15.9017502841,147.558662554,132.217989714,185.651851698
